openalex_id,doi,title,year,date,type,authors,venue,landing_page,pdf_url,open_access,cited_by_count,discovery_queries,abstract
https://openalex.org/W1514696983,https://doi.org/10.3233/jad-2010-1408,Chronic Caffeine Consumption Prevents Memory Disturbance in Different Animal Models of Memory Decline,2010,2010-04-14,article,Rodrigo A. Cunha; Paula Agostinho,Journal of Alzheimer s Disease,https://doi.org/10.3233/jad-2010-1408,https://content.iospress.com:443/download/journal-of-alzheimers-disease/jad01408?id=journal-of-alzheimers-disease%2Fjad01408,True,230,comparative-episodic,"Caffeine, the most widely consumed psychoactive drug, enhances attention/vigilance, stabilizes mood, and might also independently enhance cognitive performance. Notably, caffeine displays clearer and more robust beneficial effects on memory performance when memory is perturbed by stressful or noxious stimuli either in human or animal studies. Thus, caffeine restores memory performance in sleep-deprived or aged human individuals, a finding replicated in rodent animal models. Likewise, in animal models of Alzheimer's disease (AD), caffeine alleviates memory dysfunction, which is in accordance with the tentative inverse correlation between caffeine intake and the incidence of AD in different (but not all) cohorts. Caffeine also affords beneficial effects in animal models of conditions expected to impair memory performance such as Parkinson's disease, chronic stress, type 2 diabetes, attention deficit and hyperactivity disorder, early life convulsions, or alcohol-induced amnesia. Thus, caffeine should not be viewed as a cognitive enhancer but instead as a cognitive normalizer. Interestingly, these beneficial effects of caffeine on stress-induced memory disturbance are mimicked by antagonists of adenosine A2A receptors. This prominent role of A2A receptors in preventing memory deterioration is probably related to the synaptic localization of this receptor in limbic areas and its ability to control glutamatergic transmission, especially NMDA receptor-dependent plasticity, and to control apoptosis, brain metabolism, and the burden of neuroinflammation. This opens the real and exciting possibility that caffeine consumption might be a prophylactic strategy and A2A receptor antagonists may be a novel therapeutic option to manage memory dysfunction both in AD and in other chronic neurodegenerative disorders where memory deficits occur."
https://openalex.org/W2146249152,https://doi.org/10.1038/npp.2010.53,"Behavioral and Neural Analysis of GABA in the Acquisition, Consolidation, Reconsolidation, and Extinction of Fear Memory",2010,2010-04-21,article,Steve R. Makkar; Shirley Q Zhang; Jacquelyn Cranney,Neuropsychopharmacology,https://doi.org/10.1038/npp.2010.53,https://www.nature.com/articles/npp201053.pdf,True,228,animal-consolidation;non-neural-learning,
https://openalex.org/W1892150242,https://doi.org/10.1111/j.1460-9568.2010.07249.x,The psychological and neurochemical mechanisms of drug memory reconsolidation: implications for the treatment of addiction,2010,2010-05-27,article,Amy Milton; Barry J. Everitt,European Journal of Neuroscience,https://doi.org/10.1111/j.1460-9568.2010.07249.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1460-9568.2010.07249.x,True,218,animal-consolidation,"Memory reconsolidation is the process by which memories, destabilised at retrieval, require restabilisation to persist in the brain. It has been demonstrated that even old, well-established memories require reconsolidation following retrieval; therefore, memory reconsolidation could potentially be exploited to disrupt, or even erase, aberrant memories that underlie psychiatric disorders, thereby providing a novel therapeutic target. Drug addiction is one such disorder; it is both chronic and relapsing, and one prominent risk factor for a relapse episode is the presentation of environmental cues that have previously been associated with drugs of abuse. This 'cue-induced relapse' can be accounted for in psychological terms by reinforcing memories of the pavlovian association between the cue and the drug, which can thus influence behaviour through at least three psychologically and neurobiologically dissociable mechanisms: conditioned reinforcement, conditioned approach and conditioned motivation. As each of these psychological processes could contribute to the resumption of drug-seeking following abstinence, it is important to develop treatments that can reduce drug-seeking re-established via influences on each or all of these pavlovian processes, in order to minimise the risk of a subsequent relapse. Investigation of the memory reconsolidation mechanisms of the memories underlying conditioned reinforcement, conditioned approach and conditioned motivation indicate that they depend upon different neurochemical systems, including the glutamatergic and adrenergic systems within limbic corticostriatal circuitry. We also discuss here the subsequent translation to the clinic of this preclinical work."
https://openalex.org/W2038680295,https://doi.org/10.1038/npp.2010.169,Update on Memory Systems and Processes,2010,2010-09-22,article,Lynn Nadel; Oliver Hardt,Neuropsychopharmacology,https://doi.org/10.1038/npp.2010.169,https://www.nature.com/articles/npp2010169.pdf,True,216,animal-spatial;computational-associative-memory;human-semantic-memory;non-neural-learning,
https://openalex.org/W1992814944,https://doi.org/10.1016/j.bbr.2010.12.009,The role of the ventromedial prefrontal cortex in memory consolidation,2010,2010-12-14,article,Ingrid L.C. Nieuwenhuis; Atsuko Takashima,Behavioural Brain Research,https://doi.org/10.1016/j.bbr.2010.12.009,https://www.sciencedirect.com/science/article/pii/S0166432810008077?via%3Dihub,True,199,human-consolidation,
https://openalex.org/W2057956226,https://doi.org/10.1038/nrn2762-c2,Slow-wave sleep takes the leading role in memory reorganization,2010,2010-02-19,article,Susanne Diekelmann; Jan Born,Nature reviews. Neuroscience,https://doi.org/10.1038/nrn2762-c2,,False,176,human-consolidation,
https://openalex.org/W2141656485,https://doi.org/10.18632/aging.100142,Circadian clock proteins control adaptation to novel environment and memory formation,2010,2010-05-02,article,Anna A. Kondratova; Yuliya V. Dubrovsky; Marina P. Antoch; Roman V. Kondratov,Aging,https://doi.org/10.18632/aging.100142,https://www.aging-us.com/article/100142/pdf,True,159,non-neural-learning,"Deficiency of the transcription factor BMAL1, a core component of the circadian clock, results in an accelerated aging phenotype in mice. The circadian clock regulates many physiological processes and was recently implicated in control of brain-based activities, such as memory formation and the regulation of emotions. Aging is accompanied by the decline in brain physiology, particularly decline in the response and adaptation to novelty. We investigated the role of the circadian clock in exploratory behavior and habituation to novelty using the open field paradigm. We found that mice with a deficiency of the circadian transcription factor BMAL1 display hyperactivity in novel environments and impaired intra- and intersession habituation, indicative of defects in short- and long-term memory formation. In contrast, mice double-deficient for the circadian proteins CRY1 and CRY2 (repressors of the BMAL1-mediated transcription) demonstrate reduced activity and accelerated habituation when compared to wild type mice. Mice with mutation in theClock gene (encoding the BMAL1 transcription partner) show normal locomotion, but increased rearing activity and impaired intersession habituation. BMAL1 is highly expressed in the neurons of the hippocampus - a brain region associated with spatial memory formation; BMAL1 deficiency disrupts circadian oscillation in gene expression and reactive oxygen species homeostasis in the brain, which may be among the possible mechanisms involved. Thus, we suggest that the BMAL1:CLOCK activity is critical for the proper exploratory and habituation behavior, and that the circadian clock prepares organism for a new round of everyday activities through optimization of behavioral learning."
https://openalex.org/W2160691458,https://doi.org/10.3758/mc.38.6.689,The temporal contiguity effect predicts episodic memory performance,2010,2010-09-01,article,Per B. Sederberg; Jonathan Miller; Marc W. Howard; Michael J. Kahana,Memory & Cognition,https://doi.org/10.3758/mc.38.6.689,https://link.springer.com/content/pdf/10.3758/MC.38.6.689.pdf,True,154,human-retrieval,
https://openalex.org/W2066321013,https://doi.org/10.3389/fnbeh.2010.00168,Memory Reconsolidation Mediates the Updating of Hippocampal Memory Content,2010,2010-01-01,article,Jonathan Lee,Frontiers in Behavioral Neuroscience,https://doi.org/10.3389/fnbeh.2010.00168,https://www.frontiersin.org/articles/10.3389/fnbeh.2010.00168/pdf,True,153,animal-consolidation;human-reconsolidation,"The retrieval or reactivation of a memory places it into a labile state, requiring a process of reconsolidation to restabilize it. This retrieval-induced plasticity is a potential mechanism for the modification of the existing memory. Following previous data supportive of a functional role for memory reconsolidation in the modification of memory strength, here I show that hippocampal memory reconsolidation also supports the updating of contextual memory content. Using a procedure that separates the learning of pure context from footshock-motivated contextual fear learning, I demonstrate doubly dissociable hippocampal mechanisms of initial context learning and subsequent updating of the neutral contextual representation to incorporate the footshock. Contextual memory consolidation was dependent upon BDNF expression in the dorsal hippocampus, whereas the footshock modification of the contextual representation required the expression of Zif268. These mechanisms match those previously shown to be selectively involved in hippocampal memory consolidation and reconsolidation, respectively. Moreover, memory reactivation is a necessary step in modifying memory content, as inhibition of hippocampal synaptic protein degradation also prevented the footshock-mediated memory modification. Finally, dorsal hippocampal knockdown of Zif268 impaired the reconsolidation of the pure contextual memory only under conditions of weak context memory training, as well as failing to disrupt contextual freezing when a strong contextual fear memory is reactivated by further conditioning. Therefore, an adaptive function of the reactivation and reconsolidation process is to enable the updating of memory content."
https://openalex.org/W2120874682,https://doi.org/10.1093/cercor/bhq117,Forgetting of Emotional Information Is Hard: An fMRI Study of Directed Forgetting,2010,2010-06-27,article,Anna Nowicka; Artur Marchewka; Katarzyna Jednoróg; Paweł Tacikowski; A. Brechmann,Cerebral Cortex,https://doi.org/10.1093/cercor/bhq117,,True,143,human-forgetting,"Strong evidence suggests that memory for emotional information is much better than for neutral one. Thus, one may expect that forgetting of emotional information is difficult and requires considerable effort. The aim of this item-method directed forgetting functional magnetic resonance imaging study was to investigate this hypothesis both at behavioral and neural levels. Directed forgetting effects were observed for both neutral and emotionally negative International Affective Picture System images. Moreover, recognition rate of negative to-be-forgotten images was higher than in case of neutral ones. In the study phase, intention to forget and successful forgetting of emotionally negative images were associated with widespread activations extending from the anterior to posterior regions mainly in the right hemisphere, whereas in the case of neutral images, they were associated with just one cluster of activation in the right lingual gyrus. Therefore, forgetting of emotional information seems to be a demanding process that strongly activates a distributed neural network in the right hemisphere. In the test phase, in turn, successfully forgotten images--either neutral or emotionally negative--were associated with virtually no activation, even at the lowered P value threshold. These results suggest that intentional inhibition during encoding may be an efficient strategy to cope with emotionally negative memories."
https://openalex.org/W2150321679,https://doi.org/10.1371/journal.pone.0013070,"Neuroimaging Study Designs, Computational Analyses and Data Provenance Using the LONI Pipeline",2010,2010-09-28,article,Ivo D. Dinov; Kamen Lozev; Petros Petrosyan; Zhizhong Liu; Paul Eggert; Jonathan Pierce; Alen Zamanyan; Shruthi Chakrapani; John Van Horn; D. Stott Parker; Rico Magsipoc; Kelvin T. Leung,PLoS ONE,https://doi.org/10.1371/journal.pone.0013070,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0013070&type=printable,True,140,distributed-shared-memory,"Modern computational neuroscience employs diverse software tools and multidisciplinary expertise to analyze heterogeneous brain data. The classical problems of gathering meaningful data, fitting specific models, and discovering appropriate analysis and visualization tools give way to a new class of computational challenges--management of large and incongruous data, integration and interoperability of computational resources, and data provenance. We designed, implemented and validated a new paradigm for addressing these challenges in the neuroimaging field. Our solution is based on the LONI Pipeline environment [3], [4], a graphical workflow environment for constructing and executing complex data processing protocols. We developed study-design, database and visual language programming functionalities within the LONI Pipeline that enable the construction of complete, elaborate and robust graphical workflows for analyzing neuroimaging and other data. These workflows facilitate open sharing and communication of data and metadata, concrete processing protocols, result validation, and study replication among different investigators and research groups. The LONI Pipeline features include distributed grid-enabled infrastructure, virtualized execution environment, efficient integration, data provenance, validation and distribution of new computational tools, automated data format conversion, and an intuitive graphical user interface. We demonstrate the new LONI Pipeline features using large scale neuroimaging studies based on data from the International Consortium for Brain Mapping [5] and the Alzheimer's Disease Neuroimaging Initiative [6]. User guides, forums, instructions and downloads of the LONI Pipeline environment are available at http://pipeline.loni.ucla.edu."
https://openalex.org/W2132299398,https://doi.org/10.1371/journal.pcbi.1000893,Reduction in Learning Rates Associated with Anterograde Interference Results from Interactions between Different Timescales in Motor Adaptation,2010,2010-08-19,article,Gary C. Sing; Maurice A. Smith,PLoS Computational Biology,https://doi.org/10.1371/journal.pcbi.1000893,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1000893&type=printable,True,131,motor-memory,"Prior experiences can influence future actions. These experiences can not only drive adaptive changes in motor output, but they can also modulate the rate at which these adaptive changes occur. Here we studied anterograde interference in motor adaptation--the ability of a previously learned motor task (Task A) to reduce the rate of subsequently learning a different (and usually opposite) motor task (Task B). We examined the formation of the motor system's capacity for anterograde interference in the adaptive control of human reaching-arm movements by determining the amount of interference after varying durations of exposure to Task A (13, 41, 112, 230, and 369 trials). We found that the amount of anterograde interference observed in the learning of Task B increased with the duration of Task A. However, this increase did not continue indefinitely; instead, the interference reached asymptote after 15-40 trials of Task A. Interestingly, we found that a recently proposed multi-rate model of motor adaptation, composed of two distinct but interacting adaptive processes, predicts several key features of the interference patterns we observed. Specifically, this computational model (without any free parameters) predicts the initial growth and leveling off of anterograde interference that we describe, as well as the asymptotic amount of interference that we observe experimentally (R(2) = 0.91). Understanding the mechanisms underlying anterograde interference in motor adaptation may enable the development of improved training and rehabilitation paradigms that mitigate unwanted interference."
https://openalex.org/W2049420497,https://doi.org/10.1371/journal.pgen.1001171,"Nasty Viruses, Costly Plasmids, Population Dynamics, and the Conditions for Establishing and Maintaining CRISPR-Mediated Adaptive Immunity in Bacteria",2010,2010-10-28,article,Bruce R. Levin,PLoS Genetics,https://doi.org/10.1371/journal.pgen.1001171,https://journals.plos.org/plosgenetics/article/file?id=10.1371/journal.pgen.1001171&type=printable,True,130,prokaryotic-memory,"Clustered, Regularly Interspaced Short Palindromic Repeats (CRISPR) abound in the genomes of almost all archaebacteria and nearly half the eubacteria sequenced. Through a genetic interference mechanism, bacteria with CRISPR regions carrying copies of the DNA of previously encountered phage and plasmids abort the replication of phage and plasmids with these sequences. Thus it would seem that protection against infecting phage and plasmids is the selection pressure responsible for establishing and maintaining CRISPR in bacterial populations. But is it? To address this question and provide a framework and hypotheses for the experimental study of the ecology and evolution of CRISPR, I use mathematical models of the population dynamics of CRISPR-encoding bacteria with lytic phage and conjugative plasmids. The results of the numerical (computer simulation) analysis of the properties of these models with parameters in the ranges estimated for Escherichia coli and its phage and conjugative plasmids indicate: (1) In the presence of lytic phage there are broad conditions where bacteria with CRISPR-mediated immunity will have an advantage in competition with non-CRISPR bacteria with otherwise higher Malthusian fitness. (2) These conditions for the existence of CRISPR are narrower when there is envelope resistance to the phage. (3) While there are situations where CRISPR-mediated immunity can provide bacteria an advantage in competition with higher Malthusian fitness bacteria bearing deleterious conjugative plasmids, the conditions for this to obtain are relatively narrow and the intensity of selection favoring CRISPR weak. The parameters of these models can be independently estimated, the assumption behind their construction validated, and the hypotheses generated from the analysis of their properties tested in experimental populations of bacteria with lytic phage and conjugative plasmids. I suggest protocols for estimating these parameters and outline the design of experiments to evaluate the validity of these models and test these hypotheses."
https://openalex.org/W2105094581,https://doi.org/10.1503/jpn.100015,Continuing the search for the engram: examining the mechanism of fear memories,2010,2010-07-01,article,Sheena A. Josselyn,Journal of Psychiatry and Neuroscience,https://doi.org/10.1503/jpn.100015,http://jpn.ca/wp-content/uploads/2014/04/35-4-221.pdf,True,115,memory-allocation-engram,"The goal of my research is to gain insight using rodent models into the fundamental molecular, cellular and systems that make up the base of memory formation. My work focuses on fear memories. Aberrant fear and/or anxiety may be at the heart of many psychiatric disorders. In this article, I review the results of my research group; these results show that particular neurons in the lateral amygdala, a brain region important for fear, are specifically involved in particular fear memories. We started by showing that the transcription factor CREB (cAMP/Ca(2+) response element binding protein) plays a key role in the formation of fear memories. Next, we used viral vectors to overexpress CREB in a subset of lateral amygdala neurons. This not only facilitated fear memory formation but also ""drove"" the memory into the neurons with relatively increased CREB function. Finally, we showed that selective ablation of the neurons overexpressing CREB in the lateral amygdala selectively erased the fear memory. These findings are the first to show disruption of a specific memory by disrupting select neurons within a distributed network."
https://openalex.org/W2129779046,https://doi.org/10.3386/w16349,The New Economics of Equilibrium Sorting and its Transformational Role for Policy Evaluation,2010,2010-09-01,report,Nicolai V. Kuminoff; V. Kerry Smith; Christopher Timmins,National Bureau of Economic Research,https://doi.org/10.3386/w16349,https://doi.org/10.3386/w16349,True,58,memory-utility,"Households ""sort"" across neighborhoods according to their wealth and their preferences for public goods, social characteristics, and commuting opportunities. The aggregation of these individual choices in markets and in other institutions influences the supply of amenities and local public goods. Pollution, congestion, and the quality of public education are examples. Over the past decade, advances in economic models of this sorting process have led to new framework that promises to alter the ways we conceptualize the policy evaluation process in the future. These ""equilibrium sorting"" models use the properties of market equilibria, together with information on household behavior, to infer structural parameters that characterize preference heterogeneity. The results can be used to develop theoretically consistent predictions for the welfare implications of future policy changes. Analysis is not confined to marginal effects or a partial equilibrium setting. Nor is it limited to prices and quantities. Sorting models can integrate descriptions of how non-market goods are generated, estimate how they affect decision making and, in turn, predict how they will be affected by future policies targeting prices or quantities. Conversely, sorting models can predict how equilibrium prices and quantities will be affected by policies which target product quality, information, or amenities generated by the sorting process. These capabilities are just beginning to be understood and used in applied research. This survey article aims to synthesize the state of knowledge on equilibrium sorting, the new possibilities for policy analysis, and the conceptual and empirical challenges that define the frontiers of the literature."
https://openalex.org/W169514714,,Trusted Computing and Provenance: Better Together,2010,2010-01-01,other,John Lyle; Andrew Martin,Oxford University Research Archive (ORA) (University of Oxford),,https://ora.ox.ac.uk/objects/uuid:865e305e-6809-4d3f-a7f6-a80744e02db0,True,56,distributed-shared-memory,"It is widely realised that provenance systems can benefit from greater awareness of security principles and the use of security technology. In this paper, we argue that Trusted Computing, a hardware-based method for establishing platform integrity, is not only useful, but immediately applicable. We demonstrate how existing Trusted Computing mechanisms can be used for provenance, and identify the remarkable similarity and overlap between the two research areas. This is accomplished through presenting architectural ideas for a trusted provenance system, and by comparing the respective requirements and capabilities of trusted systems and provenance systems. 1"
https://openalex.org/W2061550104,https://doi.org/10.3389/fnbeh.2010.00175,Emotion Causes Targeted Forgetting of Established Memories,2010,2010-01-01,article,Bryan A. Strange; Marijn C. W. Kroes; Judith E. Fan; Raymond J. Dolan,Frontiers in Behavioral Neuroscience,https://doi.org/10.3389/fnbeh.2010.00175,,True,53,human-forgetting,"Reconsolidation postulates that reactivation of a memory trace renders it susceptible to disruption by treatments similar to those that impair initial memory consolidation. Despite evidence that implicit, or non-declarative, human memories can be disrupted at retrieval, a convincing demonstration of selective impairment in retrieval of target episodic memories following reactivation is lacking. In human subjects, we demonstrate that if reactivation of a verbal memory, through successful retrieval, is immediately followed by an emotionally aversive stimulus, a significant impairment is evident in its later recall. This effect is time-dependent and persists for at least 6 days. Thus, in line with a reconsolidation hypothesis, established human episodic memories can be selectively impaired following their retrieval."
https://openalex.org/W4367337916,https://doi.org/10.15215/aupress/9781897425787.01,From Bricks to Brains: The Embodied Cognitive Science of LEGO Robots,2010,2010-05-01,book,Michael R. W. Dawson; Brian Dupuis; Michael A. Wilson,Athabasca University Press eBooks,http://dx.doi.org/10.15215/aupress/9781897425787.01,https://www.aupress.ca/app/uploads/120175_99Z_Dawson_et_al_2010-From_Bricks_To_Brains.pdf,True,16,collective-memory,The instructional images that are provided in this book were created by first building a CAD model of the robot using the LDRAW family
https://openalex.org/W2128472904,https://doi.org/10.1038/npp.2009.129,The Reward Circuit: Linking Primate Anatomy and Human Imaging,2009,2009-10-07,article,Suzanne N. Haber; Brian Knutson,Neuropsychopharmacology,https://doi.org/10.1038/npp.2009.129,https://www.nature.com/articles/npp2009129.pdf,True,3785,human-salience,
https://openalex.org/W2100235918,https://doi.org/10.1155/2009/421425,A Survey of Collaborative Filtering Techniques,2009,2009-10-27,article,Xiaoyuan Su; Taghi M. Khoshgoftaar,Advances in Artificial Intelligence,https://doi.org/10.1155/2009/421425,,True,3629,agent-memory-survey,"As one of the most successful approaches to building recommender systems, collaborative filtering (CF) uses the known preferences of a group of users to make recommendations or predictions of the unknown preferences for other users. In this paper, we first introduce CF tasks and their main challenges, such as data sparsity, scalability, synonymy, gray sheep, shilling attacks, privacy protection, etc., and their possible solutions. We then present three main categories of CF techniques: memory-based, model-based, and hybrid CF algorithms (that combine CF with other recommendation techniques), with examples for representative algorithms of each category, and analysis of their predictive performance and their ability to address the challenges. From basic techniques to the state-of-the-art, we attempt to present a comprehensive survey for CF techniques, which can be served as a roadmap for research and practice in this area."
https://openalex.org/W2000196122,https://doi.org/10.1017/s0140525x0999094x,The myth of language universals: Language diversity and its importance for cognitive science,2009,2009-10-01,article,Nicholas Evans; Stephen C. Levinson,Behavioral and Brain Sciences,https://doi.org/10.1017/s0140525x0999094x,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/25D362A6566FCA4F51054D1C41104654/S0140525X0999094Xa.pdf/div-class-title-the-myth-of-language-universals-language-diversity-and-its-importance-for-cognitive-science-div.pdf,True,2654,agent-memory-survey,"Talk of linguistic universals has given cognitive scientists the impression that languages are all built to a common pattern. In fact, there are vanishingly few universals of language in the direct sense that all languages exhibit them. Instead, diversity can be found at almost every level of linguistic organization. This fundamentally changes the object of enquiry from a cognitive science perspective. This target article summarizes decades of cross-linguistic work by typologists and descriptive linguists, showing just how few and unprofound the universal characteristics of language are, once we honestly confront the diversity offered to us by the world's 6,000 to 8,000 languages. After surveying the various uses of ""universal,"" we illustrate the ways languages vary radically in sound, meaning, and syntactic organization, and then we examine in more detail the core grammatical machinery of recursion, constituency, and grammatical relations. Although there are significant recurrent patterns in organization, these are better explained as stable engineering solutions satisfying multiple design constraints, reflecting both cultural-historical factors and the constraints of human cognition. Linguistic diversity then becomes the crucial datum for cognitive science: we are the only species with a communication system that is fundamentally variable at all levels. Recognizing the true extent of structural diversity in human language opens up exciting new research directions for cognitive scientists, offering thousands of different natural experiments given by different languages, with new opportunities for dialogue with biological paradigms concerned with change and diversity, and confronting us with the extraordinary plasticity of the highest human skills."
https://openalex.org/W2100172973,https://doi.org/10.1038/nature08637,Preventing the return of fear in humans using reconsolidation update mechanisms,2009,2009-12-09,article,Daniela Schiller; Marie‐H. Monfils; Candace M. Raio; David C. Johnson; Joseph E. LeDoux; Elizabeth A. Phelps,Nature,https://doi.org/10.1038/nature08637,,False,1272,human-reconsolidation,
https://openalex.org/W1981998044,https://doi.org/10.1038/nn.2344,Awake replay of remote experiences in the hippocampus,2009,2009-06-14,article,Mattias Karlsson; Loren M. Frank,Nature Neuroscience,https://doi.org/10.1038/nn.2344,,True,832,sleep-awake-replay,
https://openalex.org/W2117022355,https://doi.org/10.1101/lm.918309,Sex influences on the neurobiology of learning and memory,2009,2009-03-24,preprint,Joseph M. Andreano; Larry Cahill,Learning & Memory,https://doi.org/10.1101/lm.918309,http://learnmem.cshlp.org/content/16/4/248.full.pdf,True,683,human-episodic-memory,"In essentially every domain of neuroscience, the generally implicit assumption that few, if any, meaningful differences exist between male and female brain function is being challenged. Here we address how this development is influencing studies of the neurobiology of learning and memory. While it has been commonly held that males show an advantage on spatial tasks, and females on verbal tasks, there is increasing evidence that sex differences are more widespread than previously supposed. Differing performance between the sexes have been observed on a number of common learning tasks in both the human and animal literature, many neither purely spatial nor verbal. We review sex differences reported in various areas to date, while attempting to identify common features of sexually dimorphic tasks, and to place these differences in a neurobiological context. This discussion focuses on studies of four classes of memory tasks for which sex differences have been frequently reported: spatial, verbal, autobiographical, and emotional memory. We conclude that the female verbal advantage extends into numerous tasks, including tests of spatial and autobiographical abilities, but that a small but significant advantage may exist for general episodic memory. We further suggest that for some tasks, stress evokes sex differences, which are not normally observed, and that these differences are mediated largely by interactions between stress and sex hormones."
https://openalex.org/W2129902706,https://doi.org/10.1038/npp.2009.126,The Episodic Memory System: Neurocircuitry and Disorders,2009,2009-09-23,article,Bradford C. Dickerson; Howard Eichenbaum,Neuropsychopharmacology,https://doi.org/10.1038/npp.2009.126,https://www.nature.com/articles/npp2009126.pdf,True,669,computational-associative-memory,
https://openalex.org/W2048272660,https://doi.org/10.1371/journal.pbio.1000153,Emergence of a Stable Cortical Map for Neuroprosthetic Control,2009,2009-07-20,article,Karunesh Ganguly; Jose M. Carmena,PLoS Biology,https://doi.org/10.1371/journal.pbio.1000153,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.1000153&type=printable,True,610,motor-memory,"Cortical control of neuroprosthetic devices is known to require neuronal adaptations. It remains unclear whether a stable cortical representation for prosthetic function can be stored and recalled in a manner that mimics our natural recall of motor skills. Especially in light of the mixed evidence for a stationary neuron-behavior relationship in cortical motor areas, understanding this relationship during long-term neuroprosthetic control can elucidate principles of neural plasticity as well as improve prosthetic function. Here, we paired stable recordings from ensembles of primary motor cortex neurons in macaque monkeys with a constant decoder that transforms neural activity to prosthetic movements. Proficient control was closely linked to the emergence of a surprisingly stable pattern of ensemble activity, indicating that the motor cortex can consolidate a neural representation for prosthetic control in the presence of a constant decoder. The importance of such a cortical map was evident in that small perturbations to either the size of the neural ensemble or to the decoder could reversibly disrupt function. Moreover, once a cortical map became consolidated, a second map could be learned and stored. Thus, long-term use of a neuroprosthetic device is associated with the formation of a cortical map for prosthetic function that is stable across time, readily recalled, resistant to interference, and resembles a putative memory engram."
https://openalex.org/W2107669731,https://doi.org/10.1146/annurev.psych.093008.100523,"Hippocampal-Neocortical Interactions in Memory Formation, Consolidation, and Reconsolidation",2009,2009-12-04,article,Szu‐Han Wang; Richard Morris,Annual Review of Psychology,https://doi.org/10.1146/annurev.psych.093008.100523,,False,559,animal-consolidation,"This review, focusing on work using animals, updates a theoretical approach whose aim is to translate neuropsychological ideas about the psychological and anatomical organization of memory into the neurobiological domain. It is suggested that episodic-like memory consists of both automatic and controlled components, with the medial temporal mediation of memory encoding including neurobiological mechanisms that are primarily automatic or incidental. These ideas, in the cognitive and behavioral domain, are linked to neurophysiological ideas about cellular consolidation concerning synaptic potentiation, particularly the relationship between protein synthesis-dependent long-term changes and shorter-lasting post-translational mechanisms. Ideas from psychology about mental schemas are considered in relation to the phenomenon of systems consolidation and, specifically, about how prior knowledge can alter the rate at which consolidation occurs. Finally, the hippocampal-neocortical interactions theory is updated in relation to reconsolidation, a process that enables updating of stored memory traces in response to novelty."
https://openalex.org/W2029548206,https://doi.org/10.1016/j.tins.2009.05.002,Reconsolidation: maintaining memory relevance,2009,2009-07-28,article,Jonathan Lee,Trends in Neurosciences,https://doi.org/10.1016/j.tins.2009.05.002,,True,526,human-reconsolidation,
https://openalex.org/W2153346747,https://doi.org/10.1172/jci39133,Hepatitis C virus versus innate and adaptive immune responses: a tale of coevolution and coexistence,2009,2009-07-01,article,Barbara Rehermann,Journal of Clinical Investigation,https://doi.org/10.1172/jci39133,http://www.jci.org/articles/view/39133/files/pdf,True,520,immune-memory,"Since the identification of the hepatitis C virus (HCV) 20 years ago, much progress has been made in our understanding of its life cycle and interaction with the host immune system. Much has been learned from HCV itself, which, via decades of coevolution, gained an intricate knowledge of host innate and adaptive immune responses and developed sophisticated ways to preempt, subvert, and antagonize them. This review discusses the clinical, virological, and immunological features of acute and chronic hepatitis C and the role of the immune response in spontaneous and treatment-induced HCV clearance."
https://openalex.org/W2098102123,https://doi.org/10.1523/jneurosci.3575-09.2009,Memory and Brain Systems: 1969–2009,2009,2009-10-14,article,Larry R. Squire,Journal of Neuroscience,https://doi.org/10.1523/jneurosci.3575-09.2009,https://www.jneurosci.org/content/jneuro/29/41/12711.full.pdf,True,472,animal-procedural;human-consolidation;human-procedural-memory,"During the past two centuries, the study of learning and memory has been central to three disciplines: first philosophy, then psychology, and now biology. Biological inquiry began in earnest during the latter part of the 20th century, as technological advances made it feasible to move beyond"
https://openalex.org/W2011238385,https://doi.org/10.1038/nri2496,"Migration, maintenance and recall of memory T cells in peripheral tissues",2009,2009-02-25,article,David L. Woodland; Jacob E. Kohlmeier,Nature reviews. Immunology,https://doi.org/10.1038/nri2496,https://www.nature.com/articles/nri2496.pdf,True,442,immune-memory,
https://openalex.org/W2057641276,https://doi.org/10.1371/journal.pbio.1000173,Hippocampus Leads Ventral Striatum in Replay of Place-Reward Information,2009,2009-08-17,article,Carien S. Lansink; Pieter M. Goltstein; Jan Lankelma; Bruce L. McNaughton; Cyriel M. A. Pennartz,PLoS Biology,https://doi.org/10.1371/journal.pbio.1000173,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.1000173&type=printable,True,420,human-consolidation;sleep-awake-replay,"Associating spatial locations with rewards is fundamental to survival in natural environments and requires the integrity of the hippocampus and ventral striatum. In joint multineuron recordings from these areas, hippocampal-striatal ensembles reactivated together during sleep. This process was especially strong in pairs in which the hippocampal cell processed spatial information and ventral striatal firing correlated to reward. Replay was dominated by cell pairs in which the hippocampal ""place"" cell fired preferentially before the striatal reward-related neuron. Our results suggest a plausible mechanism for consolidating place-reward associations and are consistent with a central tenet of consolidation theory, showing that the hippocampus leads reactivation in a projection area."
